date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,product_name,sales,year,month,quarter,dayofweek,weekofyear,is_holiday_season,promotion_flag,lag_1,rolling_mean_7,rolling_mean_30,growth_rate
2023-11-24,P019,Stationary,4,6,60,0,Sunny,Autumn,Low,No,No,Adidas Originals Hoodie,240.0,2023,11,2023Q4,4,47,1,0,765.0,2666.285714285714,10692.833333333334,-0.6862745098039216
2023-12-04,P037,Clothes,7,8,1500,10,Cold,Winter,Medium,Yes,No,Adidas Originals Hoodie,9450.0,2023,12,2023Q4,0,49,1,1,240.0,3631.0,10657.833333333334,38.375
2023-12-10,P002,Clothes,34,36,1499,5,Sunny,Winter,High,Yes,Yes,Adidas Originals Hoodie,48417.7,2023,12,2023Q4,6,49,1,1,9450.0,9520.385714285714,12241.79,4.123566137566137
2023-12-13,P025,Clothes,12,15,250,0,Cloudy,Winter,High,No,No,Adidas Originals Hoodie,3000.0,2023,12,2023Q4,2,50,1,0,48417.7,9588.957142857142,12341.79,-0.9380391881481359
2023-12-14,P023,Sweets,7,9,600,0,Cold,Winter,Medium,No,No,Adidas Originals Hoodie,4200.0,2023,12,2023Q4,3,50,1,0,3000.0,9503.242857142857,12415.123333333333,0.3999999999999999
2023-12-16,P022,Travel Necessaries,3,6,2500,0,Cold,Winter,Medium,No,Yes,Adidas Originals Hoodie,7500.0,2023,12,2023Q4,5,50,1,0,4200.0,10510.385714285714,12581.79,0.7857142857142858
2023-12-16,P037,Clothes,5,6,1500,0,Cold,Winter,Medium,No,Yes,Adidas Originals Hoodie,7500.0,2023,12,2023Q4,5,50,1,0,7500.0,11472.528571428571,12807.79,0.0
2023-12-28,P024,Sweets,8,8,400,0,Sunny,Winter,Medium,No,No,Adidas Originals Hoodie,3200.0,2023,12,2023Q4,3,52,1,0,7500.0,11895.385714285714,7081.123333333334,-0.5733333333333333
2024-01-05,P027,Beauty,4,7,100,0,Cloudy,Winter,Medium,No,No,Adidas Originals Hoodie,400.0,2024,1,2024Q1,4,1,0,0,3200.0,10602.528571428571,6974.456666666667,-0.875
2024-01-10,P016,Utilities,0,3,35000,0,Sunny,Winter,Low,No,No,Adidas Originals Hoodie,0.0,2024,1,2024Q1,2,2,0,0,400.0,3685.714285714286,6960.456666666667,-1.0
2024-01-10,P036,Beauty,9,11,899,0,Sunny,Winter,High,No,No,Adidas Originals Hoodie,8091.0,2024,1,2024Q1,2,2,0,0,0.0,4413.0,7230.156666666667,inf
2024-01-14,P016,Utilities,4,4,35000,0,Sunny,Winter,High,No,Yes,Adidas Originals Hoodie,140000.0,2024,1,2024Q1,6,2,0,0,8091.0,23813.0,11821.823333333334,16.303176368804845
2024-01-21,P037,Clothes,8,11,1500,0,Cold,Winter,Medium,No,Yes,Adidas Originals Hoodie,12000.0,2024,1,2024Q1,6,3,0,0,140000.0,24455.85714285714,12199.823333333334,-0.9142857142857143
2024-01-31,P026,Clothes,9,11,999,10,Cold,Winter,Medium,Yes,No,Adidas Originals Hoodie,8091.900000000001,2024,1,2024Q1,2,5,0,1,12000.0,24540.414285714283,12439.553333333335,-0.32567499999999994
2024-01-31,P025,Clothes,8,9,250,0,Cold,Winter,Medium,No,No,Adidas Originals Hoodie,2000.0,2024,1,2024Q1,2,5,0,0,8091.900000000001,24368.985714285714,12380.220000000001,-0.7528392590120985
2024-02-03,P014,Utilities,0,3,600,0,Sunny,Winter,Low,No,Yes,Adidas Originals Hoodie,0.0,2024,2,2024Q1,5,5,0,0,2000.0,24311.842857142856,12353.220000000001,-1.0
2024-02-05,P016,Utilities,3,6,35000,0,Sunny,Winter,Medium,No,No,Adidas Originals Hoodie,105000.0,2024,2,2024Q1,0,6,0,0,0.0,39311.84285714286,15603.22,inf
2024-02-14,P014,Utilities,0,1,600,5,Sunny,Winter,Low,Yes,No,Adidas Originals Hoodie,0.0,2024,2,2024Q1,2,7,0,1,105000.0,38155.985714285714,15573.22,-1.0
2024-02-16,P024,Sweets,3,5,400,0,Cold,Winter,Low,No,No,Adidas Originals Hoodie,1200.0,2024,2,2024Q1,4,7,0,0,0.0,18327.414285714283,13279.886666666665,inf
2024-02-16,P015,Utilities,9,10,2000,0,Cold,Winter,High,No,No,Adidas Originals Hoodie,18000.0,2024,2,2024Q1,4,7,0,0,1200.0,19184.557142857142,13873.22,14.0
2024-02-22,P034,Stationary,6,8,1200,0,Cloudy,Winter,Medium,No,No,Adidas Originals Hoodie,7200.0,2024,2,2024Q1,3,8,0,0,18000.0,19057.14285714286,13986.553333333333,-0.6
2024-02-22,P028,Sweets,4,6,250,0,Cloudy,Winter,Low,No,No,Adidas Originals Hoodie,1000.0,2024,2,2024Q1,3,8,0,0,7200.0,18914.285714285714,13953.286666666665,-0.8611111111111112
2024-02-23,P027,Beauty,3,5,100,0,Cold,Winter,Medium,No,No,Adidas Originals Hoodie,300.0,2024,2,2024Q1,4,8,0,0,1000.0,18957.14285714286,13933.286666666665,-0.7
2024-03-06,P037,Clothes,6,9,1500,0,Hot,Summer,Medium,No,No,Adidas Originals Hoodie,9000.0,2024,3,2024Q1,2,10,0,0,300.0,5242.857142857143,13807.153333333332,29.0
2024-03-26,P015,Utilities,3,3,2000,20,Sunny,Summer,Medium,Yes,No,Adidas Originals Hoodie,4800.0,2024,3,2024Q1,1,13,0,1,9000.0,5928.571428571428,13877.253333333332,-0.4666666666666667
2024-03-28,P015,Utilities,2,4,2000,0,Hot,Summer,Medium,No,No,Adidas Originals Hoodie,4000.0,2024,3,2024Q1,3,13,0,0,4800.0,6328.571428571428,13770.853333333333,-0.16666666666666663
2024-04-04,P028,Sweets,7,7,250,0,Sunny,Summer,Medium,No,No,Adidas Originals Hoodie,1750.0,2024,4,2024Q2,3,14,0,0,4000.0,4007.1428571428573,13745.186666666666,-0.5625
2024-04-13,P034,Stationary,5,5,1200,0,Hot,Summer,Medium,No,Yes,Adidas Originals Hoodie,6000.0,2024,4,2024Q2,5,15,0,0,1750.0,3835.714285714286,13785.186666666666,2.4285714285714284
2024-04-15,P021,Travel Necessaries,4,7,700,20,Sunny,Summer,High,Yes,No,Adidas Originals Hoodie,2240.0,2024,4,2024Q2,0,16,0,1,6000.0,4012.8571428571427,13844.853333333333,-0.6266666666666667
2024-04-15,P010,Hot Beverages,6,9,180,0,Sunny,Summer,Medium,No,No,Adidas Originals Hoodie,1080.0,2024,4,2024Q2,0,16,0,0,2240.0,4124.285714285715,13855.353333333333,-0.5178571428571428
2024-05-02,P034,Stationary,3,5,1200,0,Sunny,Summer,Low,No,No,Adidas Originals Hoodie,3600.0,2024,5,2024Q2,3,18,0,0,1080.0,3352.8571428571427,13967.353333333333,2.3333333333333335
2024-05-07,P028,Sweets,10,13,250,0,Sunny,Summer,Medium,No,No,Adidas Originals Hoodie,2500.0,2024,5,2024Q2,1,19,0,0,3600.0,3024.285714285714,13735.686666666666,-0.3055555555555556
2024-05-15,P040,Sweets,9,12,600,10,Humid,Summer,Medium,Yes,No,Adidas Originals Hoodie,4860.0,2024,5,2024Q2,2,20,0,1,2500.0,3147.1428571428573,12283.763333333334,0.944
2024-05-16,P014,Utilities,3,3,600,0,Sunny,Summer,Medium,No,No,Adidas Originals Hoodie,1800.0,2024,5,2024Q2,3,20,0,0,4860.0,3154.285714285714,12243.763333333334,-0.6296296296296297
2024-05-18,P036,Beauty,4,4,899,0,Sunny,Summer,Medium,No,Yes,Adidas Originals Hoodie,3596.0,2024,5,2024Q2,5,20,0,0,1800.0,2810.8571428571427,12223.630000000001,0.9977777777777779
2024-05-20,P036,Beauty,5,8,899,0,Sunny,Summer,Medium,No,No,Adidas Originals Hoodie,4495.0,2024,5,2024Q2,0,21,0,0,3596.0,3133.0,12123.463333333335,0.25
2024-05-27,P021,Travel Necessaries,2,5,700,0,Hot,Summer,Medium,No,No,Adidas Originals Hoodie,1400.0,2024,5,2024Q2,0,22,0,0,4495.0,3178.714285714286,11920.130000000001,-0.6885428253615128
2024-05-30,P040,Sweets,6,8,600,0,Hot,Summer,Low,No,No,Adidas Originals Hoodie,3600.0,2024,5,2024Q2,3,22,0,0,1400.0,3178.714285714286,11933.463333333335,1.5714285714285716
2024-05-31,P033,Clothes,2,2,899,0,Humid,Summer,Low,No,No,Adidas Originals Hoodie,1798.0,2024,5,2024Q2,4,22,0,0,3600.0,3078.4285714285716,11980.063333333334,-0.5005555555555555
2024-06-06,P033,Clothes,6,9,899,0,Cloudy,Monsoon,Medium,No,No,Adidas Originals Hoodie,5394.0,2024,6,2024Q2,3,23,0,0,1798.0,3154.714285714286,12159.863333333335,2.0
2024-06-11,P019,Stationary,7,7,60,0,Rainy,Monsoon,Medium,No,No,Adidas Originals Hoodie,420.0,2024,6,2024Q2,1,24,0,0,5394.0,2957.5714285714284,11904.163333333334,-0.9221357063403782
2024-06-16,P036,Beauty,0,2,899,0,Humid,Monsoon,Low,No,Yes,Adidas Originals Hoodie,0.0,2024,6,2024Q2,6,24,0,0,420.0,2443.8571428571427,7237.496666666667,-1.0
2024-06-19,P023,Sweets,12,14,600,0,Cloudy,Monsoon,Medium,No,No,Adidas Originals Hoodie,7200.0,2024,6,2024Q2,2,25,0,0,0.0,2830.285714285714,7077.496666666667,inf
2024-06-20,P037,Clothes,5,8,1500,0,Rainy,Monsoon,Medium,No,No,Adidas Originals Hoodie,7500.0,2024,6,2024Q2,3,25,0,0,7200.0,3701.714285714286,7057.766666666666,0.04166666666666674
2024-06-21,P025,Clothes,7,10,250,15,Humid,Monsoon,Medium,Yes,No,Adidas Originals Hoodie,1487.5,2024,6,2024Q2,4,25,0,1,7500.0,3399.9285714285716,7040.683333333333,-0.8016666666666666
2024-06-24,P013,Utilities,7,8,300,10,Humid,Monsoon,High,Yes,No,Adidas Originals Hoodie,1890.0,2024,6,2024Q2,0,26,0,1,1487.5,3413.0714285714284,7103.683333333333,0.2705882352941176
2024-06-24,P036,Beauty,2,2,899,0,Humid,Monsoon,Low,No,No,Adidas Originals Hoodie,1798.0,2024,6,2024Q2,0,26,0,0,1890.0,2899.3571428571427,3663.616666666667,-0.04867724867724865
2024-06-28,P040,Sweets,11,13,600,15,Cloudy,Monsoon,Medium,Yes,No,Adidas Originals Hoodie,5610.0,2024,6,2024Q2,4,26,0,1,1798.0,3640.785714285714,3850.616666666667,2.1201334816462736
2024-07-07,P023,Sweets,10,13,600,0,Humid,Monsoon,Medium,No,Yes,Adidas Originals Hoodie,6000.0,2024,7,2024Q3,6,27,0,0,5610.0,4497.928571428572,4010.616666666667,0.06951871657754016
2024-07-10,P022,Travel Necessaries,0,1,2500,0,Rainy,Monsoon,Low,No,No,Adidas Originals Hoodie,0.0,2024,7,2024Q3,2,28,0,0,6000.0,3469.3571428571427,3410.616666666667,-1.0
2024-07-12,P001,Clothes,11,11,799,25,Cloudy,Monsoon,High,Yes,No,Adidas Originals Hoodie,6591.75,2024,7,2024Q3,4,28,0,1,0.0,3339.6071428571427,3390.3416666666667,inf
2024-07-14,P016,Utilities,0,0,35000,0,Rainy,Monsoon,Low,No,Yes,Adidas Originals Hoodie,0.0,2024,7,2024Q3,6,28,0,0,6591.75,3127.1071428571427,3357.008333333333,-1.0
2024-07-27,P010,Hot Beverages,7,10,180,0,Rainy,Monsoon,Medium,No,Yes,Adidas Originals Hoodie,1260.0,2024,7,2024Q3,5,30,0,0,0.0,3037.1071428571427,3389.008333333333,inf
2024-07-31,P027,Beauty,2,5,100,10,Rainy,Monsoon,Low,Yes,No,Adidas Originals Hoodie,180.0,2024,7,2024Q3,2,31,0,1,1260.0,2805.964285714286,3095.008333333333,-0.8571428571428572
2024-08-04,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,Yes,Adidas Originals Hoodie,4794.0,2024,8,2024Q3,6,31,0,0,180.0,2689.3928571428573,3094.8083333333334,25.633333333333333
2024-08-13,P038,Utilities,4,7,450,0,Humid,Monsoon,High,No,No,Adidas Originals Hoodie,1800.0,2024,8,2024Q3,1,33,0,0,4794.0,2089.3928571428573,3021.475,-0.6245306633291614
2024-08-13,P040,Sweets,7,8,600,0,Humid,Monsoon,Medium,No,No,Adidas Originals Hoodie,4200.0,2024,8,2024Q3,1,33,0,0,1800.0,2689.3928571428573,3103.141666666667,1.3333333333333335
2024-08-20,P017,Beauty,3,3,199,0,Humid,Monsoon,Medium,No,No,Adidas Originals Hoodie,597.0,2024,8,2024Q3,1,34,0,0,4200.0,1833.0,2923.0416666666665,-0.8578571428571429
2024-08-24,P028,Sweets,18,21,250,10,Humid,Monsoon,High,Yes,Yes,Adidas Originals Hoodie,4050.0,2024,8,2024Q3,5,34,0,1,597.0,2411.5714285714284,2983.375,5.78391959798995
2024-08-28,P016,Utilities,1,3,35000,0,Rainy,Monsoon,Low,No,No,Adidas Originals Hoodie,35000.0,2024,8,2024Q3,2,35,0,0,4050.0,7231.571428571428,4114.041666666667,7.641975308641975
2024-08-30,P009,Hot Beverages,7,7,120,0,Rainy,Monsoon,Medium,No,No,Adidas Originals Hoodie,840.0,2024,8,2024Q3,4,35,0,0,35000.0,7325.857142857143,4022.0416666666665,-0.976
2024-09-02,P037,Clothes,3,6,1500,0,Rainy,Monsoon,Low,No,No,Adidas Originals Hoodie,4500.0,2024,9,2024Q3,0,36,0,0,840.0,7283.857142857143,4088.7083333333335,4.357142857142857
2024-09-17,P001,Clothes,4,7,799,0,Rainy,Monsoon,Low,No,No,Adidas Originals Hoodie,3196.0,2024,9,2024Q3,1,38,0,0,4500.0,7483.285714285715,4033.241666666667,-0.2897777777777778
2024-09-26,P037,Clothes,3,6,1500,0,Rainy,Monsoon,Low,No,No,Adidas Originals Hoodie,4500.0,2024,9,2024Q3,3,39,0,0,3196.0,7526.142857142857,4123.241666666667,0.4080100125156445
2024-10-04,P009,Hot Beverages,3,6,120,0,Pleasant,Autumn,Low,No,No,Adidas Originals Hoodie,360.0,2024,10,2024Q4,4,40,0,0,4500.0,7492.285714285715,4015.375,-0.92
2024-10-11,P009,Hot Beverages,10,13,120,15,Pleasant,Autumn,High,Yes,No,Adidas Originals Hoodie,1020.0,2024,10,2024Q4,4,41,0,1,360.0,7059.428571428572,3899.5416666666665,1.8333333333333335
2024-10-17,P024,Sweets,16,19,400,15,Sunny,Autumn,High,Yes,No,Adidas Originals Hoodie,5440.0,2024,10,2024Q4,3,42,0,1,1020.0,2836.5714285714284,4034.2083333333335,4.333333333333333
2024-10-18,P023,Sweets,3,6,600,0,Sunny,Autumn,Low,No,No,Adidas Originals Hoodie,1800.0,2024,10,2024Q4,4,42,0,0,5440.0,2973.714285714286,3974.2083333333335,-0.6691176470588236
2024-10-22,P037,Clothes,11,11,1500,0,Cloudy,Autumn,High,No,No,Adidas Originals Hoodie,16500.0,2024,10,2024Q4,1,43,0,0,1800.0,4688.0,4464.275,8.166666666666666
2024-10-29,P024,Sweets,8,10,400,0,Cloudy,Autumn,Medium,No,No,Adidas Originals Hoodie,3200.0,2024,10,2024Q4,1,44,0,0,16500.0,4688.571428571428,4391.141666666666,-0.806060606060606
2024-10-30,P022,Travel Necessaries,2,3,2500,10,Pleasant,Autumn,Medium,Yes,No,Adidas Originals Hoodie,4500.0,2024,10,2024Q4,2,44,0,1,3200.0,4688.571428571428,4527.141666666666,0.40625
2024-11-25,P003,Clothes,3,4,499,0,Cloudy,Autumn,Low,No,No,Adidas Originals Hoodie,1497.0,2024,11,2024Q4,0,48,1,0,4500.0,4851.0,4577.041666666667,-0.6673333333333333
2024-12-03,P023,Sweets,11,12,600,10,Sunny,Winter,Medium,Yes,No,Adidas Originals Hoodie,5940.0,2024,12,2024Q4,1,49,1,1,1497.0,5553.857142857143,4535.041666666667,2.967935871743487
2024-12-07,P040,Sweets,7,9,600,0,Sunny,Winter,Medium,No,Yes,Adidas Originals Hoodie,4200.0,2024,12,2024Q4,5,49,1,0,5940.0,5376.714285714285,4425.041666666667,-0.29292929292929293
2024-12-14,P009,Hot Beverages,9,10,120,0,Sunny,Winter,Medium,No,Yes,Adidas Originals Hoodie,1080.0,2024,12,2024Q4,5,50,1,0,4200.0,5273.857142857143,4411.458333333333,-0.7428571428571429
2024-12-17,P016,Utilities,5,6,35000,5,Cold,Winter,High,Yes,No,Adidas Originals Hoodie,166250.0,2024,12,2024Q4,1,51,1,1,1080.0,26666.714285714286,9890.125,152.9351851851852
2024-12-23,P040,Sweets,8,8,600,25,Cold,Winter,Medium,Yes,No,Adidas Originals Hoodie,3600.0,2024,12,2024Q4,0,52,1,1,166250.0,26723.85714285714,9950.191666666668,-0.9783458646616542
2024-12-26,P016,Utilities,2,3,35000,0,Cold,Winter,Medium,No,No,Adidas Originals Hoodie,70000.0,2024,12,2024Q4,3,52,1,0,3600.0,36081.0,12096.525,18.444444444444443
2024-12-27,P019,Stationary,4,6,60,0,Sunny,Winter,Low,No,No,Adidas Originals Hoodie,240.0,2024,12,2024Q4,4,52,1,0,70000.0,35901.42857142857,11904.525,-0.9965714285714286
2024-12-28,P024,Sweets,13,13,400,0,Sunny,Winter,Medium,No,Yes,Adidas Originals Hoodie,5200.0,2024,12,2024Q4,5,52,1,0,240.0,35795.71428571428,12077.858333333334,20.666666666666668
2022-01-06,P009,Hot Beverages,8,8,120,0,Cloudy,Winter,Medium,No,No,Adidas Ultraboost 23,960.0,2022,1,2022Q1,3,1,0,0,,960.0,960.0,0.0
2022-01-07,P033,Clothes,18,18,899,0,Sunny,Winter,High,No,No,Adidas Ultraboost 23,16182.0,2022,1,2022Q1,4,1,0,0,960.0,8571.0,8571.0,15.85625
2022-01-13,P010,Hot Beverages,7,9,180,0,Cold,Winter,Medium,No,No,Adidas Ultraboost 23,1260.0,2022,1,2022Q1,3,2,0,0,16182.0,6134.0,6134.0,-0.9221357063403782
2022-02-03,P033,Clothes,13,14,899,0,Sunny,Winter,High,No,No,Adidas Ultraboost 23,11687.0,2022,2,2022Q1,3,5,0,0,1260.0,7522.25,7522.25,8.275396825396825
2022-02-06,P020,Stationary,3,3,50,0,Cloudy,Winter,Low,No,Yes,Adidas Ultraboost 23,150.0,2022,2,2022Q1,6,5,0,0,11687.0,6047.8,6047.8,-0.9871652263198426
2022-02-14,P022,Travel Necessaries,4,7,2500,0,Cold,Winter,High,No,No,Adidas Ultraboost 23,10000.0,2022,2,2022Q1,0,7,0,0,150.0,6706.5,6706.5,65.66666666666667
2022-02-14,P021,Travel Necessaries,5,7,700,20,Cold,Winter,High,Yes,No,Adidas Ultraboost 23,2800.0,2022,2,2022Q1,0,7,0,1,10000.0,6148.428571428572,6148.428571428572,-0.72
2022-02-18,P026,Clothes,9,10,999,20,Cold,Winter,Medium,Yes,No,Adidas Ultraboost 23,7192.8,2022,2,2022Q1,4,7,0,1,2800.0,7038.828571428572,6278.975,1.568857142857143
2022-02-19,P040,Sweets,20,22,600,5,Sunny,Winter,High,Yes,Yes,Adidas Ultraboost 23,11400.0,2022,2,2022Q1,5,7,0,1,7192.8,6355.685714285714,6847.977777777778,0.5849182515849183
2022-02-26,P015,Utilities,4,4,2000,0,Cold,Winter,High,No,Yes,Adidas Ultraboost 23,8000.0,2022,2,2022Q1,5,8,0,0,11400.0,7318.542857142857,6963.18,-0.29824561403508776
2022-03-05,P040,Sweets,5,8,600,0,Sunny,Summer,Low,No,Yes,Adidas Ultraboost 23,3000.0,2022,3,2022Q1,5,9,0,0,8000.0,6077.542857142857,6602.890909090909,-0.625
2022-03-18,P002,Clothes,6,8,1499,0,Humid,Summer,Medium,No,No,Adidas Ultraboost 23,8994.0,2022,3,2022Q1,4,11,0,0,3000.0,7340.971428571429,6802.150000000001,1.9980000000000002
2022-03-22,P034,Stationary,9,9,1200,0,Hot,Summer,Medium,No,No,Adidas Ultraboost 23,10800.0,2022,3,2022Q1,1,12,0,0,8994.0,7455.257142857144,7109.676923076923,0.2008005336891261
2022-03-23,P015,Utilities,2,5,2000,0,Hot,Summer,Medium,No,No,Adidas Ultraboost 23,4000.0,2022,3,2022Q1,2,12,0,0,10800.0,7626.685714285714,6887.557142857143,-0.6296296296296297
2022-03-25,P015,Utilities,5,6,2000,0,Hot,Summer,High,No,No,Adidas Ultraboost 23,10000.0,2022,3,2022Q1,4,12,0,0,4000.0,8027.714285714285,7095.053333333333,1.5
2022-03-26,P026,Clothes,4,6,999,0,Hot,Summer,Low,No,Yes,Adidas Ultraboost 23,3996.0,2022,3,2022Q1,5,12,0,0,10000.0,6970.0,6901.3625,-0.6004
2022-03-31,P034,Stationary,3,4,1200,0,Hot,Summer,Low,No,No,Adidas Ultraboost 23,3600.0,2022,3,2022Q1,3,13,0,0,3996.0,6341.428571428572,6707.164705882353,-0.09909909909909909
2022-04-01,P013,Utilities,1,3,300,0,Sunny,Summer,Low,No,No,Adidas Ultraboost 23,300.0,2022,4,2022Q2,4,13,0,0,3600.0,5955.714285714285,6351.211111111112,-0.9166666666666666
2022-04-08,P024,Sweets,14,17,400,20,Sunny,Summer,High,Yes,No,Adidas Ultraboost 23,4480.0,2022,4,2022Q2,4,14,0,1,300.0,5310.857142857143,6252.726315789474,13.933333333333334
2022-04-08,P027,Beauty,1,3,100,0,Sunny,Summer,Low,No,No,Adidas Ultraboost 23,100.0,2022,4,2022Q2,4,14,0,0,4480.0,3782.285714285714,5945.09,-0.9776785714285714
2022-04-13,P021,Travel Necessaries,5,7,700,0,Hot,Summer,High,No,No,Adidas Ultraboost 23,3500.0,2022,4,2022Q2,2,15,0,0,100.0,3710.8571428571427,5828.657142857143,34.0
2022-04-21,P019,Stationary,9,9,60,0,Humid,Summer,Medium,No,No,Adidas Ultraboost 23,540.0,2022,4,2022Q2,3,16,0,0,3500.0,2359.4285714285716,5588.263636363637,-0.8457142857142858
2022-04-22,P017,Beauty,3,3,199,5,Sunny,Summer,Medium,Yes,No,Adidas Ultraboost 23,567.15,2022,4,2022Q2,4,16,0,1,540.0,1869.5928571428572,5369.954347826087,0.050277777777777644
2022-04-22,P013,Utilities,4,5,300,0,Sunny,Summer,High,No,No,Adidas Ultraboost 23,1200.0,2022,4,2022Q2,4,16,0,0,567.15,1526.7357142857143,5196.20625,1.1158423697434543
2022-05-04,P003,Clothes,7,7,499,5,Hot,Summer,Medium,Yes,No,Adidas Ultraboost 23,3318.35,2022,5,2022Q2,2,18,0,1,1200.0,1957.9285714285713,5121.092000000001,1.7652916666666667
2022-05-20,P017,Beauty,4,6,199,0,Hot,Summer,Medium,No,No,Adidas Ultraboost 23,796.0,2022,5,2022Q2,4,20,0,0,3318.35,1431.642857142857,4954.742307692308,-0.7601217472539064
2022-05-23,P017,Beauty,4,7,199,0,Hot,Summer,Medium,No,No,Adidas Ultraboost 23,796.0,2022,5,2022Q2,0,21,0,0,796.0,1531.0714285714287,4800.714814814815,0.0
2022-05-23,P025,Clothes,7,8,250,0,Hot,Summer,Medium,No,No,Adidas Ultraboost 23,1750.0,2022,5,2022Q2,0,21,0,0,796.0,1281.0714285714287,4691.760714285714,1.1984924623115578
2022-06-02,P024,Sweets,14,14,400,0,Rainy,Monsoon,High,No,No,Adidas Ultraboost 23,5600.0,2022,6,2022Q2,3,22,0,0,1750.0,2003.9285714285713,4723.079310344827,2.2
2022-06-02,P021,Travel Necessaries,1,3,700,0,Rainy,Monsoon,Low,No,No,Adidas Ultraboost 23,700.0,2022,6,2022Q2,3,22,0,0,5600.0,2022.9071428571428,4588.9766666666665,-0.875
2022-06-19,P028,Sweets,4,4,250,0,Rainy,Monsoon,Low,No,Yes,Adidas Ultraboost 23,1000.0,2022,6,2022Q2,6,24,0,0,700.0,1994.3357142857144,4590.3099999999995,0.4285714285714286
2022-06-23,P026,Clothes,15,15,999,0,Rainy,Monsoon,High,No,No,Adidas Ultraboost 23,14985.0,2022,6,2022Q2,3,25,0,0,1000.0,3661.0,4550.41,13.985
2022-07-01,P009,Hot Beverages,11,12,120,0,Rainy,Monsoon,High,No,No,Adidas Ultraboost 23,1320.0,2022,7,2022Q3,4,26,0,0,14985.0,3735.8571428571427,4552.41,-0.9119119119119119
2022-07-12,P028,Sweets,1,4,250,0,Cloudy,Monsoon,Low,No,No,Adidas Ultraboost 23,250.0,2022,7,2022Q3,1,28,0,0,1320.0,3657.8571428571427,4171.176666666667,-0.8106060606060606
2022-07-13,P013,Utilities,7,10,300,20,Rainy,Monsoon,High,Yes,No,Adidas Ultraboost 23,1680.0,2022,7,2022Q3,2,28,0,1,250.0,3647.8571428571427,4222.176666666667,5.72
2022-07-13,P037,Clothes,7,10,1500,0,Rainy,Monsoon,Medium,No,No,Adidas Ultraboost 23,10500.0,2022,7,2022Q3,2,28,0,0,1680.0,4347.857142857143,4238.843333333333,5.25
2022-07-22,P016,Utilities,0,2,35000,0,Rainy,Monsoon,Low,No,No,Adidas Ultraboost 23,0.0,2022,7,2022Q3,4,29,0,0,10500.0,4247.857142857143,4145.51,-1.0
2022-08-15,P037,Clothes,12,12,1500,0,Rainy,Monsoon,High,No,Yes,Adidas Ultraboost 23,18000.0,2022,8,2022Q3,0,33,0,0,0.0,6676.428571428572,4505.75,inf
2022-08-26,P020,Stationary,8,11,50,15,Humid,Monsoon,Medium,Yes,No,Adidas Ultraboost 23,340.0,2022,8,2022Q3,4,34,0,1,18000.0,4584.285714285715,4137.083333333333,-0.9811111111111112
2022-08-29,P037,Clothes,7,7,1500,0,Humid,Monsoon,Medium,No,No,Adidas Ultraboost 23,10500.0,2022,8,2022Q3,0,35,0,0,340.0,5895.714285714285,4220.416666666667,29.88235294117647
2022-08-29,P017,Beauty,1,1,199,0,Humid,Monsoon,Low,No,No,Adidas Ultraboost 23,199.0,2022,8,2022Q3,0,35,0,0,10500.0,5888.428571428572,4127.05,-0.9810476190476191
2022-09-05,P038,Utilities,1,4,450,15,Rainy,Monsoon,Low,Yes,No,Adidas Ultraboost 23,382.5,2022,9,2022Q3,0,36,0,1,199.0,5703.071428571428,3840.0,0.9221105527638191
2022-09-10,P025,Clothes,8,11,250,0,Cloudy,Monsoon,Medium,No,Yes,Adidas Ultraboost 23,2000.0,2022,9,2022Q3,5,36,0,0,382.5,4488.785714285715,3546.6666666666665,4.228758169934641
2022-09-12,P036,Beauty,1,4,899,0,Cloudy,Monsoon,Low,No,No,Adidas Ultraboost 23,899.0,2022,9,2022Q3,0,37,0,0,2000.0,4617.214285714285,3443.3,-0.5505
2022-09-19,P025,Clothes,9,12,250,0,Humid,Monsoon,Medium,No,No,Adidas Ultraboost 23,2250.0,2022,9,2022Q3,0,38,0,0,899.0,2367.214285714286,3184.9666666666667,1.5027808676307006
2022-09-24,P040,Sweets,7,8,600,25,Rainy,Monsoon,Medium,Yes,Yes,Adidas Ultraboost 23,3150.0,2022,9,2022Q3,5,38,0,1,2250.0,2768.6428571428573,3156.766666666667,0.3999999999999999
2022-10-07,P036,Beauty,4,7,899,0,Pleasant,Autumn,Medium,No,No,Adidas Ultraboost 23,3596.0,2022,10,2022Q4,4,40,0,0,3150.0,1782.357142857143,3156.633333333333,0.14158730158730148
2022-10-13,P020,Stationary,6,7,50,0,Cloudy,Autumn,Medium,No,No,Adidas Ultraboost 23,300.0,2022,10,2022Q4,3,41,0,0,3596.0,1796.7857142857142,3156.633333333333,-0.9165739710789766
2022-10-17,P026,Clothes,3,6,999,0,Pleasant,Autumn,Low,No,No,Adidas Ultraboost 23,2997.0,2022,10,2022Q4,0,42,0,0,300.0,2170.285714285714,3107.2,8.99
2022-10-24,P002,Clothes,7,8,1499,0,Pleasant,Autumn,Medium,No,Yes,Adidas Ultraboost 23,10493.0,2022,10,2022Q4,0,43,0,0,2997.0,3383.5714285714284,3453.633333333333,2.501167834501168
2022-10-25,P001,Clothes,6,8,799,0,Pleasant,Autumn,Medium,No,No,Adidas Ultraboost 23,4794.0,2022,10,2022Q4,1,43,0,0,10493.0,3940.0,3496.766666666667,-0.5431239874201849
